Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
1,0.03526604800026689,15.0,202.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
2,0.06067623800026922,15.0,303.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
3,0.08652228200026002,15.0,404.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
4,0.11264577200017811,17.0,506.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
5,0.13748351000049297,113.0,608.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
6,0.16140531600012764,113.0,709.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
7,0.1875702530005583,122.0,811.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
8,0.2114905460002774,122.0,912.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
9,0.23558691300058854,122.0,1013.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
10,0.2683972470003937,122.0,1114.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
11,0.30395462500018766,122.0,1215.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
12,0.3395725280006445,122.0,1316.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
13,0.37561957300022186,122.0,1417.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
14,0.4114988800001811,122.0,1518.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
15,0.44947516299998824,122.0,1619.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
16,0.48737803699987126,122.0,1720.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
17,0.5237199600005624,122.0,1821.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
18,0.5604760750002242,122.0,1922.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
19,0.5979763680006727,122.0,2023.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
20,0.6338800210005502,122.0,2124.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
21,0.669475682000666,122.0,2225.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
22,0.7048984259999997,122.0,2326.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
23,0.7408227880005143,122.0,2427.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
24,0.7761957590000748,122.0,2528.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
25,0.8119979399998556,122.0,2629.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
26,0.8479636809997828,122.0,2730.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
27,0.8836946279998301,122.0,2831.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
28,0.9192275800005518,122.0,2932.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
29,0.9550967579998542,122.0,3033.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
30,0.9905829220006126,122.0,3134.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
31,1.0265647539999918,122.0,3235.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
32,1.0629058450003868,122.0,3336.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
33,1.09895446200062,122.0,3437.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
34,1.13434240100014,122.0,3538.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
35,1.1702613630004635,122.0,3639.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
36,1.2056443820001732,122.0,3740.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
37,1.24139954400016,122.0,3841.0,True,100,0.25,10000000,0,2,100,10000000.0,100,100,0.25
