Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,mutation_rate
109,1.0241376260000834,797.2540599583263,11114.0,100,0.9,1000,3,9,10,1000,100,100,0.9
110,1.0333818399994925,797.2540599583263,11215.0,100,0.9,1000,3,9,10,1000,100,100,0.9
111,1.0426850679996278,797.2540599583263,11316.0,100,0.9,1000,3,9,10,1000,100,100,0.9
112,1.0519721950004168,797.2540599583263,11417.0,100,0.9,1000,3,9,10,1000,100,100,0.9
113,1.061231436999151,797.2540599583263,11518.0,100,0.9,1000,3,9,10,1000,100,100,0.9
114,1.0704185699996742,797.2540599583263,11619.0,100,0.9,1000,3,9,10,1000,100,100,0.9
115,1.0797233609991963,797.2540599583263,11720.0,100,0.9,1000,3,9,10,1000,100,100,0.9
116,1.0890790110006492,797.2540599583263,11821.0,100,0.9,1000,3,9,10,1000,100,100,0.9
117,1.0983912970004894,797.2540599583263,11922.0,100,0.9,1000,3,9,10,1000,100,100,0.9
118,1.1076583140002185,797.2540599583263,12023.0,100,0.9,1000,3,9,10,1000,100,100,0.9
119,1.1170425300006173,797.2540599583263,12124.0,100,0.9,1000,3,9,10,1000,100,100,0.9
0,0.004556489999231417,1068.1483700349288,100.0,100,0.9,1000,3,10,10,1000,100,100,0.9
1,0.02031973999874026,996.6910927934879,202.0,100,0.9,1000,3,10,10,1000,100,100,0.9
2,0.029646783999851323,908.8607557053372,304.0,100,0.9,1000,3,10,10,1000,100,100,0.9
3,0.038893912998901214,895.3595985588167,406.0,100,0.9,1000,3,10,10,1000,100,100,0.9
4,0.0480721989988524,895.2048166108592,508.0,100,0.9,1000,3,10,10,1000,100,100,0.9
5,0.0574672049988294,882.7283571402347,610.0,100,0.9,1000,3,10,10,1000,100,100,0.9
6,0.06689286099935998,873.6377673229664,712.0,100,0.9,1000,3,10,10,1000,100,100,0.9
7,0.07625552399986191,851.0530806994543,814.0,100,0.9,1000,3,10,10,1000,100,100,0.9
8,0.08553651900001569,851.0530806994543,915.0,100,0.9,1000,3,10,10,1000,100,100,0.9
9,0.09475394999935816,851.0530806994543,1016.0,100,0.9,1000,3,10,10,1000,100,100,0.9
10,0.10394081300000835,851.0530806994543,1117.0,100,0.9,1000,3,10,10,1000,100,100,0.9
11,0.11312922799879743,851.0530806994543,1218.0,100,0.9,1000,3,10,10,1000,100,100,0.9
12,0.1224140409995016,851.0530806994543,1319.0,100,0.9,1000,3,10,10,1000,100,100,0.9
13,0.13167773199893418,848.0901759734037,1421.0,100,0.9,1000,3,10,10,1000,100,100,0.9
14,0.1410107479987346,848.0901759734037,1522.0,100,0.9,1000,3,10,10,1000,100,100,0.9
15,0.15038306999849738,848.0901759734037,1623.0,100,0.9,1000,3,10,10,1000,100,100,0.9
16,0.15966618899983587,848.0901759734037,1724.0,100,0.9,1000,3,10,10,1000,100,100,0.9
17,0.16898037799910526,848.0901759734037,1825.0,100,0.9,1000,3,10,10,1000,100,100,0.9
18,0.17828550999911386,840.7219814306951,1927.0,100,0.9,1000,3,10,10,1000,100,100,0.9
19,0.18753340100010973,840.7219814306951,2028.0,100,0.9,1000,3,10,10,1000,100,100,0.9
20,0.19684910199976002,840.7219814306951,2129.0,100,0.9,1000,3,10,10,1000,100,100,0.9
21,0.20604564399945957,840.7219814306951,2230.0,100,0.9,1000,3,10,10,1000,100,100,0.9
22,0.21520522299942968,840.7219814306951,2331.0,100,0.9,1000,3,10,10,1000,100,100,0.9
23,0.22449776099892915,840.7219814306951,2432.0,100,0.9,1000,3,10,10,1000,100,100,0.9
24,0.2336895819989877,840.7219814306951,2533.0,100,0.9,1000,3,10,10,1000,100,100,0.9
25,0.24292007899930468,840.7219814306951,2634.0,100,0.9,1000,3,10,10,1000,100,100,0.9
26,0.25215726899841684,840.7219814306951,2735.0,100,0.9,1000,3,10,10,1000,100,100,0.9
27,0.2615094119992136,840.7219814306951,2836.0,100,0.9,1000,3,10,10,1000,100,100,0.9
28,0.2708360559990979,840.7219814306951,2937.0,100,0.9,1000,3,10,10,1000,100,100,0.9
29,0.2800946169991221,840.7219814306951,3038.0,100,0.9,1000,3,10,10,1000,100,100,0.9
30,0.2893183209998824,840.7219814306951,3139.0,100,0.9,1000,3,10,10,1000,100,100,0.9
31,0.29861379399881116,840.7219814306951,3240.0,100,0.9,1000,3,10,10,1000,100,100,0.9
32,0.30788978899909125,827.1167868429196,3342.0,100,0.9,1000,3,10,10,1000,100,100,0.9
33,0.3173106750000443,827.1167868429196,3443.0,100,0.9,1000,3,10,10,1000,100,100,0.9
34,0.3266220899986365,827.1167868429196,3544.0,100,0.9,1000,3,10,10,1000,100,100,0.9
35,0.3358951789996354,827.1167868429196,3645.0,100,0.9,1000,3,10,10,1000,100,100,0.9
36,0.34518344899879594,827.1167868429196,3746.0,100,0.9,1000,3,10,10,1000,100,100,0.9
37,0.3544473009987996,827.1167868429196,3847.0,100,0.9,1000,3,10,10,1000,100,100,0.9
38,0.36370937999890884,827.1167868429196,3948.0,100,0.9,1000,3,10,10,1000,100,100,0.9
39,0.37311429500005033,827.1167868429196,4049.0,100,0.9,1000,3,10,10,1000,100,100,0.9
40,0.3824194369990437,827.1167868429196,4150.0,100,0.9,1000,3,10,10,1000,100,100,0.9
41,0.3925559620001877,827.1167868429195,4252.0,100,0.9,1000,3,10,10,1000,100,100,0.9
42,0.4018991079992702,827.1167868429195,4353.0,100,0.9,1000,3,10,10,1000,100,100,0.9
43,0.41119655500006047,827.1167868429195,4454.0,100,0.9,1000,3,10,10,1000,100,100,0.9
44,0.42045909499938716,827.1167868429195,4555.0,100,0.9,1000,3,10,10,1000,100,100,0.9
45,0.42972662299871445,827.1167868429195,4656.0,100,0.9,1000,3,10,10,1000,100,100,0.9
46,0.43903426099859644,827.1167868429195,4757.0,100,0.9,1000,3,10,10,1000,100,100,0.9
47,0.448310355999638,827.1167868429195,4858.0,100,0.9,1000,3,10,10,1000,100,100,0.9
48,0.45774956899913377,827.1167868429195,4959.0,100,0.9,1000,3,10,10,1000,100,100,0.9
49,0.467172089000087,827.1167868429195,5060.0,100,0.9,1000,3,10,10,1000,100,100,0.9
50,0.4763853719996405,827.1167868429195,5161.0,100,0.9,1000,3,10,10,1000,100,100,0.9
51,0.4857596989986632,827.1167868429195,5262.0,100,0.9,1000,3,10,10,1000,100,100,0.9
52,0.4950267569984135,827.1167868429195,5363.0,100,0.9,1000,3,10,10,1000,100,100,0.9
53,0.5059429649991216,827.1167868429195,5464.0,100,0.9,1000,3,10,10,1000,100,100,0.9
54,0.5160447919988655,827.1167868429195,5565.0,100,0.9,1000,3,10,10,1000,100,100,0.9
55,0.5256296869993093,827.1167868429195,5666.0,100,0.9,1000,3,10,10,1000,100,100,0.9
56,0.5349037189989758,827.1167868429195,5767.0,100,0.9,1000,3,10,10,1000,100,100,0.9
57,0.5440859729988006,827.1167868429195,5868.0,100,0.9,1000,3,10,10,1000,100,100,0.9
58,0.5531854759992711,827.1167868429195,5969.0,100,0.9,1000,3,10,10,1000,100,100,0.9
59,0.5624550489992544,827.1167868429195,6070.0,100,0.9,1000,3,10,10,1000,100,100,0.9
60,0.5717913909993513,827.1167868429195,6171.0,100,0.9,1000,3,10,10,1000,100,100,0.9
61,0.5810874859998876,827.1167868429195,6272.0,100,0.9,1000,3,10,10,1000,100,100,0.9
62,0.5904231969998364,827.1167868429195,6373.0,100,0.9,1000,3,10,10,1000,100,100,0.9
63,0.5996926899988466,827.1167868429195,6474.0,100,0.9,1000,3,10,10,1000,100,100,0.9
64,0.6088552259989228,827.1167868429195,6575.0,100,0.9,1000,3,10,10,1000,100,100,0.9
65,0.6180791199985833,827.1167868429195,6676.0,100,0.9,1000,3,10,10,1000,100,100,0.9
66,0.6272862419991725,827.1167868429195,6777.0,100,0.9,1000,3,10,10,1000,100,100,0.9
67,0.6364269249988865,827.1167868429195,6878.0,100,0.9,1000,3,10,10,1000,100,100,0.9
68,0.6456981319988699,827.1167868429195,6979.0,100,0.9,1000,3,10,10,1000,100,100,0.9
69,0.6549795379996795,827.1167868429195,7080.0,100,0.9,1000,3,10,10,1000,100,100,0.9
70,0.6644687569987582,827.1167868429195,7181.0,100,0.9,1000,3,10,10,1000,100,100,0.9
71,0.6739509719991474,827.1167868429195,7282.0,100,0.9,1000,3,10,10,1000,100,100,0.9
72,0.6833574209995277,827.1167868429195,7383.0,100,0.9,1000,3,10,10,1000,100,100,0.9
73,0.6927349629986566,827.1167868429195,7484.0,100,0.9,1000,3,10,10,1000,100,100,0.9
74,0.7020161799991911,827.1167868429195,7585.0,100,0.9,1000,3,10,10,1000,100,100,0.9
75,0.711312243998691,827.1167868429195,7686.0,100,0.9,1000,3,10,10,1000,100,100,0.9
76,0.7206945959987934,827.1167868429195,7787.0,100,0.9,1000,3,10,10,1000,100,100,0.9
77,0.7299837470000057,827.1167868429195,7888.0,100,0.9,1000,3,10,10,1000,100,100,0.9
78,0.7392291329997533,827.1167868429195,7989.0,100,0.9,1000,3,10,10,1000,100,100,0.9
79,0.7485629610000615,827.1167868429195,8090.0,100,0.9,1000,3,10,10,1000,100,100,0.9
80,0.7578500579984393,827.1167868429195,8191.0,100,0.9,1000,3,10,10,1000,100,100,0.9
81,0.7672060989989404,827.1167868429195,8292.0,100,0.9,1000,3,10,10,1000,100,100,0.9
82,0.776482073999432,827.1167868429195,8393.0,100,0.9,1000,3,10,10,1000,100,100,0.9
83,0.7858668909993867,827.1167868429195,8494.0,100,0.9,1000,3,10,10,1000,100,100,0.9
84,0.7951322059998347,827.1167868429195,8595.0,100,0.9,1000,3,10,10,1000,100,100,0.9
85,0.8044086829995649,827.1167868429195,8696.0,100,0.9,1000,3,10,10,1000,100,100,0.9
86,0.813815090999924,827.1167868429195,8797.0,100,0.9,1000,3,10,10,1000,100,100,0.9
87,0.8231525559986039,827.1167868429195,8898.0,100,0.9,1000,3,10,10,1000,100,100,0.9
88,0.8324908319991664,827.1167868429195,8999.0,100,0.9,1000,3,10,10,1000,100,100,0.9
89,0.841886459998932,827.1167868429195,9100.0,100,0.9,1000,3,10,10,1000,100,100,0.9
90,0.8512243349996425,827.1167868429195,9201.0,100,0.9,1000,3,10,10,1000,100,100,0.9
91,0.8605450879986165,827.1167868429195,9302.0,100,0.9,1000,3,10,10,1000,100,100,0.9
92,0.8698938249999628,827.1167868429195,9403.0,100,0.9,1000,3,10,10,1000,100,100,0.9
93,0.8792172019984719,827.1167868429195,9504.0,100,0.9,1000,3,10,10,1000,100,100,0.9
94,0.8885350989985454,827.1167868429195,9605.0,100,0.9,1000,3,10,10,1000,100,100,0.9
95,0.8979780779991415,827.1167868429195,9706.0,100,0.9,1000,3,10,10,1000,100,100,0.9
96,0.9073698089996469,827.1167868429195,9807.0,100,0.9,1000,3,10,10,1000,100,100,0.9
97,0.9171066179987974,827.1167868429195,9908.0,100,0.9,1000,3,10,10,1000,100,100,0.9
98,0.9265176859989879,827.1167868429195,10009.0,100,0.9,1000,3,10,10,1000,100,100,0.9
99,0.9359023719989636,827.1167868429195,10110.0,100,0.9,1000,3,10,10,1000,100,100,0.9
100,0.9454511570002069,827.1167868429195,10211.0,100,0.9,1000,3,10,10,1000,100,100,0.9
101,0.9551935469989985,827.1167868429195,10312.0,100,0.9,1000,3,10,10,1000,100,100,0.9
102,0.9647555679985089,827.1167868429195,10413.0,100,0.9,1000,3,10,10,1000,100,100,0.9
103,0.9742547759997251,827.1167868429195,10514.0,100,0.9,1000,3,10,10,1000,100,100,0.9
104,0.985780586999681,827.1167868429195,10615.0,100,0.9,1000,3,10,10,1000,100,100,0.9
105,0.995490653998786,827.1167868429195,10716.0,100,0.9,1000,3,10,10,1000,100,100,0.9
106,1.0047913179987518,827.1167868429195,10817.0,100,0.9,1000,3,10,10,1000,100,100,0.9
107,1.0141071699999884,827.1167868429195,10918.0,100,0.9,1000,3,10,10,1000,100,100,0.9
108,1.0233372570000938,827.1167868429195,11019.0,100,0.9,1000,3,10,10,1000,100,100,0.9
109,1.0325450799991813,827.1167868429195,11120.0,100,0.9,1000,3,10,10,1000,100,100,0.9
110,1.0417469119984162,827.1167868429195,11221.0,100,0.9,1000,3,10,10,1000,100,100,0.9
111,1.0508874549996108,827.1167868429195,11322.0,100,0.9,1000,3,10,10,1000,100,100,0.9
112,1.0599595049989148,827.1167868429195,11423.0,100,0.9,1000,3,10,10,1000,100,100,0.9
113,1.0691239739990124,827.1167868429195,11524.0,100,0.9,1000,3,10,10,1000,100,100,0.9
114,1.0782727919995523,827.1167868429195,11625.0,100,0.9,1000,3,10,10,1000,100,100,0.9
115,1.087354792000042,827.1167868429195,11726.0,100,0.9,1000,3,10,10,1000,100,100,0.9
116,1.0963592899988726,827.1167868429195,11827.0,100,0.9,1000,3,10,10,1000,100,100,0.9
117,1.1053138829993259,827.1167868429195,11928.0,100,0.9,1000,3,10,10,1000,100,100,0.9
118,1.114217745998758,827.1167868429195,12029.0,100,0.9,1000,3,10,10,1000,100,100,0.9
119,1.1231363189999684,827.1167868429195,12130.0,100,0.9,1000,3,10,10,1000,100,100,0.9
120,1.1321139550000225,827.1167868429195,12231.0,100,0.9,1000,3,10,10,1000,100,100,0.9
121,1.1410953790000349,827.1167868429195,12332.0,100,0.9,1000,3,10,10,1000,100,100,0.9
122,1.1501654149997194,827.1167868429195,12433.0,100,0.9,1000,3,10,10,1000,100,100,0.9
123,1.1591540230001556,827.1167868429195,12534.0,100,0.9,1000,3,10,10,1000,100,100,0.9
124,1.1685805709985289,827.1167868429195,12635.0,100,0.9,1000,3,10,10,1000,100,100,0.9
125,1.1784221939997224,827.1167868429195,12736.0,100,0.9,1000,3,10,10,1000,100,100,0.9
126,1.1879079869995621,827.1167868429195,12837.0,100,0.9,1000,3,10,10,1000,100,100,0.9
127,1.19698905399855,827.1167868429195,12938.0,100,0.9,1000,3,10,10,1000,100,100,0.9
128,1.2060507239984872,827.1167868429195,13039.0,100,0.9,1000,3,10,10,1000,100,100,0.9
129,1.2150209859992174,827.1167868429195,13140.0,100,0.9,1000,3,10,10,1000,100,100,0.9
130,1.223971730998528,827.1167868429195,13241.0,100,0.9,1000,3,10,10,1000,100,100,0.9
131,1.2329542169991328,827.1167868429195,13342.0,100,0.9,1000,3,10,10,1000,100,100,0.9
132,1.2420133219984564,827.1167868429195,13443.0,100,0.9,1000,3,10,10,1000,100,100,0.9
133,1.251045064000209,827.1167868429195,13544.0,100,0.9,1000,3,10,10,1000,100,100,0.9
134,1.260091342999658,827.1167868429195,13645.0,100,0.9,1000,3,10,10,1000,100,100,0.9
135,1.2691401279989805,827.1167868429195,13746.0,100,0.9,1000,3,10,10,1000,100,100,0.9
136,1.278213670999321,827.1167868429195,13847.0,100,0.9,1000,3,10,10,1000,100,100,0.9
137,1.2872178090001398,827.1167868429195,13948.0,100,0.9,1000,3,10,10,1000,100,100,0.9
138,1.296194172999094,827.1167868429195,14049.0,100,0.9,1000,3,10,10,1000,100,100,0.9
139,1.3051594659991679,827.1167868429195,14150.0,100,0.9,1000,3,10,10,1000,100,100,0.9
140,1.3141372430000047,827.1167868429195,14251.0,100,0.9,1000,3,10,10,1000,100,100,0.9
141,1.3231078659991908,827.1167868429195,14352.0,100,0.9,1000,3,10,10,1000,100,100,0.9
0,0.0030482439997285837,1400.9252885718133,100.0,100,0.9,1000,3,11,10,1000,100,100,0.9
1,0.014536612001393223,802.2251340273383,202.0,100,0.9,1000,3,11,10,1000,100,100,0.9
2,0.02362557500055118,802.2251340273383,303.0,100,0.9,1000,3,11,10,1000,100,100,0.9
3,0.033031082000889,802.2251340273383,404.0,100,0.9,1000,3,11,10,1000,100,100,0.9
4,0.04248145700148598,802.2251340273383,505.0,100,0.9,1000,3,11,10,1000,100,100,0.9
5,0.051749977999861585,802.2251340273383,606.0,100,0.9,1000,3,11,10,1000,100,100,0.9
6,0.06125018900092982,769.8478100343664,708.0,100,0.9,1000,3,11,10,1000,100,100,0.9
7,0.07033878100082802,769.8478100343664,809.0,100,0.9,1000,3,11,10,1000,100,100,0.9
8,0.07929582900032983,754.8375597961528,911.0,100,0.9,1000,3,11,10,1000,100,100,0.9
9,0.08819251900058589,750.0833498035769,1013.0,100,0.9,1000,3,11,10,1000,100,100,0.9
10,0.0971280840003601,749.1817747608111,1115.0,100,0.9,1000,3,11,10,1000,100,100,0.9
11,0.10608511999998882,697.6207496030206,1217.0,100,0.9,1000,3,11,10,1000,100,100,0.9
12,0.11496095000075002,697.6207496030206,1318.0,100,0.9,1000,3,11,10,1000,100,100,0.9
13,0.12392513099985081,697.6207496030206,1419.0,100,0.9,1000,3,11,10,1000,100,100,0.9
14,0.13292239600014,697.6207496030206,1520.0,100,0.9,1000,3,11,10,1000,100,100,0.9
15,0.1420382010001049,697.6207496030206,1621.0,100,0.9,1000,3,11,10,1000,100,100,0.9
16,0.15128080300019064,697.6207496030206,1722.0,100,0.9,1000,3,11,10,1000,100,100,0.9
17,0.1602641110002878,697.6207496030206,1823.0,100,0.9,1000,3,11,10,1000,100,100,0.9
18,0.16921815200112178,697.6207496030206,1924.0,100,0.9,1000,3,11,10,1000,100,100,0.9
19,0.17816710400074953,697.6207496030206,2025.0,100,0.9,1000,3,11,10,1000,100,100,0.9
20,0.18707920400083822,697.6207496030206,2126.0,100,0.9,1000,3,11,10,1000,100,100,0.9
21,0.19603135100078362,697.6207496030206,2227.0,100,0.9,1000,3,11,10,1000,100,100,0.9
22,0.20501076199980162,697.6207496030206,2328.0,100,0.9,1000,3,11,10,1000,100,100,0.9
23,0.21441619899997022,697.6207496030206,2429.0,100,0.9,1000,3,11,10,1000,100,100,0.9
24,0.2239565580002818,684.5703936963321,2531.0,100,0.9,1000,3,11,10,1000,100,100,0.9
25,0.23349319900080445,684.5703936963321,2632.0,100,0.9,1000,3,11,10,1000,100,100,0.9
26,0.24297163800110866,684.5703936963321,2733.0,100,0.9,1000,3,11,10,1000,100,100,0.9
27,0.2523540000001958,684.5703936963321,2834.0,100,0.9,1000,3,11,10,1000,100,100,0.9
28,0.26164747000075295,684.5703936963321,2935.0,100,0.9,1000,3,11,10,1000,100,100,0.9
29,0.2710221779998392,684.5703936963321,3036.0,100,0.9,1000,3,11,10,1000,100,100,0.9
30,0.2802097420008067,684.5703936963321,3137.0,100,0.9,1000,3,11,10,1000,100,100,0.9
31,0.2895228600009432,684.570393696332,3239.0,100,0.9,1000,3,11,10,1000,100,100,0.9
32,0.29879562000132864,684.570393696332,3340.0,100,0.9,1000,3,11,10,1000,100,100,0.9
33,0.3089777330005745,684.570393696332,3441.0,100,0.9,1000,3,11,10,1000,100,100,0.9
34,0.31893225500061817,684.570393696332,3542.0,100,0.9,1000,3,11,10,1000,100,100,0.9
35,0.3289948170004209,684.570393696332,3643.0,100,0.9,1000,3,11,10,1000,100,100,0.9
36,0.3388543950004532,684.570393696332,3744.0,100,0.9,1000,3,11,10,1000,100,100,0.9
37,0.3489095630011434,684.570393696332,3845.0,100,0.9,1000,3,11,10,1000,100,100,0.9
38,0.35883607100004156,684.570393696332,3946.0,100,0.9,1000,3,11,10,1000,100,100,0.9
39,0.36887686000045505,684.570393696332,4047.0,100,0.9,1000,3,11,10,1000,100,100,0.9
40,0.3787700640004914,684.570393696332,4148.0,100,0.9,1000,3,11,10,1000,100,100,0.9
41,0.3886873440005729,684.570393696332,4249.0,100,0.9,1000,3,11,10,1000,100,100,0.9
42,0.39910960300039733,684.570393696332,4350.0,100,0.9,1000,3,11,10,1000,100,100,0.9
43,0.40943470500133117,684.570393696332,4451.0,100,0.9,1000,3,11,10,1000,100,100,0.9
44,0.4190347390012903,684.570393696332,4552.0,100,0.9,1000,3,11,10,1000,100,100,0.9
45,0.42850515200007067,684.570393696332,4653.0,100,0.9,1000,3,11,10,1000,100,100,0.9
46,0.43783829899984994,684.570393696332,4754.0,100,0.9,1000,3,11,10,1000,100,100,0.9
47,0.4474492450008256,684.570393696332,4855.0,100,0.9,1000,3,11,10,1000,100,100,0.9
48,0.456720531999963,684.570393696332,4956.0,100,0.9,1000,3,11,10,1000,100,100,0.9
49,0.4660026300007303,684.570393696332,5057.0,100,0.9,1000,3,11,10,1000,100,100,0.9
50,0.47519303999979456,684.570393696332,5158.0,100,0.9,1000,3,11,10,1000,100,100,0.9
51,0.4842755500012572,684.570393696332,5259.0,100,0.9,1000,3,11,10,1000,100,100,0.9
52,0.49344733399993856,684.570393696332,5360.0,100,0.9,1000,3,11,10,1000,100,100,0.9
53,0.5027207150014874,684.570393696332,5461.0,100,0.9,1000,3,11,10,1000,100,100,0.9
54,0.5122266960006527,684.570393696332,5562.0,100,0.9,1000,3,11,10,1000,100,100,0.9
55,0.5217772150008386,684.570393696332,5663.0,100,0.9,1000,3,11,10,1000,100,100,0.9
56,0.5313182549998601,684.570393696332,5764.0,100,0.9,1000,3,11,10,1000,100,100,0.9
57,0.5412728470000729,684.570393696332,5865.0,100,0.9,1000,3,11,10,1000,100,100,0.9
58,0.5508646160014905,684.570393696332,5966.0,100,0.9,1000,3,11,10,1000,100,100,0.9
59,0.5602822870005184,684.570393696332,6067.0,100,0.9,1000,3,11,10,1000,100,100,0.9
60,0.5695028250011092,684.570393696332,6168.0,100,0.9,1000,3,11,10,1000,100,100,0.9
61,0.5786990760007029,684.570393696332,6269.0,100,0.9,1000,3,11,10,1000,100,100,0.9
62,0.587901339000382,684.570393696332,6370.0,100,0.9,1000,3,11,10,1000,100,100,0.9
63,0.5971848099998169,684.570393696332,6471.0,100,0.9,1000,3,11,10,1000,100,100,0.9
64,0.6066112670014263,684.570393696332,6572.0,100,0.9,1000,3,11,10,1000,100,100,0.9
65,0.616603122000015,684.570393696332,6673.0,100,0.9,1000,3,11,10,1000,100,100,0.9
66,0.6263740880003752,684.570393696332,6774.0,100,0.9,1000,3,11,10,1000,100,100,0.9
67,0.6366180719996919,684.570393696332,6875.0,100,0.9,1000,3,11,10,1000,100,100,0.9
68,0.6461354160001065,684.5703936963318,6977.0,100,0.9,1000,3,11,10,1000,100,100,0.9
69,0.655956390000938,684.5703936963318,7078.0,100,0.9,1000,3,11,10,1000,100,100,0.9
70,0.6660599309998361,684.5703936963318,7179.0,100,0.9,1000,3,11,10,1000,100,100,0.9
71,0.6765822249999474,684.5703936963318,7280.0,100,0.9,1000,3,11,10,1000,100,100,0.9
72,0.6875138730010804,684.5703936963318,7381.0,100,0.9,1000,3,11,10,1000,100,100,0.9
73,0.6988406470009068,684.5703936963318,7482.0,100,0.9,1000,3,11,10,1000,100,100,0.9
74,0.7096294580005633,684.5703936963318,7583.0,100,0.9,1000,3,11,10,1000,100,100,0.9
75,0.7221978210000088,684.5703936963318,7684.0,100,0.9,1000,3,11,10,1000,100,100,0.9
76,0.7355814560014551,684.5703936963318,7785.0,100,0.9,1000,3,11,10,1000,100,100,0.9
77,0.7459166370008461,684.5703936963318,7886.0,100,0.9,1000,3,11,10,1000,100,100,0.9
78,0.7556036700007098,684.5703936963318,7987.0,100,0.9,1000,3,11,10,1000,100,100,0.9
79,0.7649034820005909,684.5703936963318,8088.0,100,0.9,1000,3,11,10,1000,100,100,0.9
80,0.7742294850013423,684.5703936963318,8189.0,100,0.9,1000,3,11,10,1000,100,100,0.9
81,0.783553244000359,684.5703936963318,8290.0,100,0.9,1000,3,11,10,1000,100,100,0.9
82,0.7928015360012068,684.5703936963318,8391.0,100,0.9,1000,3,11,10,1000,100,100,0.9
83,0.8020186379999359,684.5703936963318,8492.0,100,0.9,1000,3,11,10,1000,100,100,0.9
84,0.8112696250009321,684.5703936963318,8593.0,100,0.9,1000,3,11,10,1000,100,100,0.9
85,0.8205616220002412,684.5703936963318,8694.0,100,0.9,1000,3,11,10,1000,100,100,0.9
86,0.8300058340009855,684.5703936963318,8795.0,100,0.9,1000,3,11,10,1000,100,100,0.9
87,0.8392970800014155,684.5703936963318,8896.0,100,0.9,1000,3,11,10,1000,100,100,0.9
88,0.8485262949998287,684.5703936963318,8997.0,100,0.9,1000,3,11,10,1000,100,100,0.9
89,0.8576644140011922,684.5703936963318,9098.0,100,0.9,1000,3,11,10,1000,100,100,0.9
90,0.8667621740005416,684.5703936963318,9199.0,100,0.9,1000,3,11,10,1000,100,100,0.9
91,0.8757915610003693,684.5703936963318,9300.0,100,0.9,1000,3,11,10,1000,100,100,0.9
92,0.8848365089997969,684.5703936963318,9401.0,100,0.9,1000,3,11,10,1000,100,100,0.9
93,0.8948656660013512,684.5703936963318,9502.0,100,0.9,1000,3,11,10,1000,100,100,0.9
94,0.904356799001107,684.5703936963318,9603.0,100,0.9,1000,3,11,10,1000,100,100,0.9
95,0.9138968380011647,684.5703936963318,9704.0,100,0.9,1000,3,11,10,1000,100,100,0.9
96,0.9232195929998852,684.5703936963318,9805.0,100,0.9,1000,3,11,10,1000,100,100,0.9
97,0.9328723100006755,684.5703936963318,9906.0,100,0.9,1000,3,11,10,1000,100,100,0.9
98,0.942364575999818,684.5703936963318,10007.0,100,0.9,1000,3,11,10,1000,100,100,0.9
99,0.9517772470007912,684.5703936963318,10108.0,100,0.9,1000,3,11,10,1000,100,100,0.9
100,0.961096136001288,684.5703936963318,10209.0,100,0.9,1000,3,11,10,1000,100,100,0.9
101,0.97037198200087,684.5703936963318,10310.0,100,0.9,1000,3,11,10,1000,100,100,0.9
102,0.9796267780002381,684.5703936963318,10411.0,100,0.9,1000,3,11,10,1000,100,100,0.9
103,0.988913715000308,684.5703936963318,10512.0,100,0.9,1000,3,11,10,1000,100,100,0.9
104,0.9982045900014782,684.5703936963318,10613.0,100,0.9,1000,3,11,10,1000,100,100,0.9
105,1.0075427669999044,684.5703936963318,10714.0,100,0.9,1000,3,11,10,1000,100,100,0.9
106,1.0168139440011146,684.5703936963318,10815.0,100,0.9,1000,3,11,10,1000,100,100,0.9
107,1.0261886120006238,684.5703936963318,10916.0,100,0.9,1000,3,11,10,1000,100,100,0.9
108,1.035492292001436,684.5703936963318,11017.0,100,0.9,1000,3,11,10,1000,100,100,0.9
109,1.0447713240009762,684.5703936963318,11118.0,100,0.9,1000,3,11,10,1000,100,100,0.9
110,1.054046107999966,684.5703936963318,11219.0,100,0.9,1000,3,11,10,1000,100,100,0.9
111,1.0634725660002005,684.5703936963318,11320.0,100,0.9,1000,3,11,10,1000,100,100,0.9
112,1.0726970920004533,684.5703936963318,11421.0,100,0.9,1000,3,11,10,1000,100,100,0.9
113,1.08192940400113,684.5703936963318,11522.0,100,0.9,1000,3,11,10,1000,100,100,0.9
114,1.091132950001338,684.5703936963318,11623.0,100,0.9,1000,3,11,10,1000,100,100,0.9
115,1.1009299760007707,684.5703936963318,11724.0,100,0.9,1000,3,11,10,1000,100,100,0.9
116,1.1103875860007975,684.5703936963318,11825.0,100,0.9,1000,3,11,10,1000,100,100,0.9
117,1.1198174600012862,684.5703936963318,11926.0,100,0.9,1000,3,11,10,1000,100,100,0.9
118,1.1294463810008892,684.5703936963318,12027.0,100,0.9,1000,3,11,10,1000,100,100,0.9
119,1.138892017001126,684.5703936963318,12128.0,100,0.9,1000,3,11,10,1000,100,100,0.9
120,1.1481586640002206,684.5703936963318,12229.0,100,0.9,1000,3,11,10,1000,100,100,0.9
121,1.1580337940013123,684.5703936963318,12330.0,100,0.9,1000,3,11,10,1000,100,100,0.9
122,1.167397029001222,684.5703936963318,12431.0,100,0.9,1000,3,11,10,1000,100,100,0.9
123,1.176703985000131,684.5703936963318,12532.0,100,0.9,1000,3,11,10,1000,100,100,0.9
124,1.1860042590014928,684.5703936963318,12633.0,100,0.9,1000,3,11,10,1000,100,100,0.9
125,1.1953070159997878,684.5703936963318,12734.0,100,0.9,1000,3,11,10,1000,100,100,0.9
126,1.204567152000891,684.5703936963318,12835.0,100,0.9,1000,3,11,10,1000,100,100,0.9
